,id,ori_path,adv_path,audibility2
192293,8455-210777-0036-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0036.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0036_adv_x/wav_x_adv_i4_0.041955976674800124.wav,0.041955976674800124
192557,1221-135767-0020-i6,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135767/1221-135767-0020.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135767-0020_adv_x/wav_x_adv_i6_0.05010424636830498.wav,0.05010424636830498
194218,2094-142345-0013-i9,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0013.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0013_adv_x/wav_x_adv_i9_0.04523627699245348.wav,0.04523627699245348
197074,61-70968-0033-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/61/70968/61-70968-0033.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_61-70968-0033_adv_x/wav_x_adv_i2_0.039688274730841376.wav,0.039688274730841376
197611,6930-76324-0016-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6930/76324/6930-76324-0016.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6930-76324-0016_adv_x/wav_x_adv_i2_0.04337835454152707.wav,0.04337835454152707
200302,1580-141083-0001-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1580/141083/1580-141083-0001.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1580-141083-0001_adv_x/wav_x_adv_i4_0.03185759368795399.wav,0.03185759368795399
200617,1284-1181-0015-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1284/1181/1284-1181-0015.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1284-1181-0015_adv_x/wav_x_adv_i2_0.04186122699243944.wav,0.04186122699243944
204974,1320-122612-0010-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1320/122612/1320-122612-0010.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1320-122612-0010_adv_x/wav_x_adv_i3_0.04162395541306415.wav,0.04162395541306415
205165,1221-135767-0024-i8,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135767/1221-135767-0024.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135767-0024_adv_x/wav_x_adv_i8_0.051869581932916506.wav,0.051869581932916506
206328,672-122797-0050-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/672/122797/672-122797-0050.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_672-122797-0050_adv_x/wav_x_adv_i2_0.03200117583332501.wav,0.03200117583332501
207170,1089-134691-0009-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1089/134691/1089-134691-0009.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1089-134691-0009_adv_x/wav_x_adv_i5_0.041575963498984424.wav,0.041575963498984424
210083,1221-135767-0022-i22,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135767/1221-135767-0022.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135767-0022_adv_x/wav_x_adv_i22_0.04328139124842975.wav,0.04328139124842975
210231,1221-135767-0022-i21,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135767/1221-135767-0022.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135767-0022_adv_x/wav_x_adv_i21_0.0340580600268774.wav,0.0340580600268774
210321,1221-135767-0022-i23,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135767/1221-135767-0022.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135767-0022_adv_x/wav_x_adv_i23_0.056564165177460886.wav,0.056564165177460886
212744,1320-122617-0032-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1320/122617/1320-122617-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1320-122617-0032_adv_x/wav_x_adv_i2_0.057267568510156616.wav,0.057267568510156616
213293,6829-68771-0015-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0015.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0015_adv_x/wav_x_adv_i1_0.06065579102695171.wav,0.06065579102695171
214790,672-122797-0035-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/672/122797/672-122797-0035.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_672-122797-0035_adv_x/wav_x_adv_i2_0.05736263532497008.wav,0.05736263532497008
216933,1284-1180-0008-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1284/1180/1284-1180-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1284-1180-0008_adv_x/wav_x_adv_i5_0.06145136954826219.wav,0.06145136954826219
217811,121-127105-0023-i6,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/121/127105/121-127105-0023.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_121-127105-0023_adv_x/wav_x_adv_i6_0.05484838231115663.wav,0.05484838231115663
219797,5142-33396-0014-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/5142/33396/5142-33396-0014.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_5142-33396-0014_adv_x/wav_x_adv_i1_0.058811067682166006.wav,0.058811067682166006
226120,6829-68769-0009-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68769/6829-68769-0009.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68769-0009_adv_x/wav_x_adv_i3_0.05415837533208536.wav,0.05415837533208536
226582,1580-141084-0040-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1580/141084/1580-141084-0040.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1580-141084-0040_adv_x/wav_x_adv_i4_0.05698259125030427.wav,0.05698259125030427
233845,2094-142345-0022-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0022.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0022_adv_x/wav_x_adv_i1_0.03662012008886247.wav,0.03662012008886247
234460,1221-135766-0015-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135766/1221-135766-0015.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135766-0015_adv_x/wav_x_adv_i3_0.04375597066400322.wav,0.04375597066400322
234753,672-122797-0052-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/672/122797/672-122797-0052.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_672-122797-0052_adv_x/wav_x_adv_i2_0.03731895853335636.wav,0.03731895853335636
237048,2094-142345-0056-i7,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0056.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0056_adv_x/wav_x_adv_i7_0.0541498348677614.wav,0.0541498348677614
239371,7127-75947-0025-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0025.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0025_adv_x/wav_x_adv_i1_0.0382024342665634.wav,0.0382024342665634
240543,8463-287645-0007-i7,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8463/287645/8463-287645-0007.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8463-287645-0007_adv_x/wav_x_adv_i7_0.03233046475753004.wav,0.03233046475753004
240970,8463-287645-0007-i8,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8463/287645/8463-287645-0007.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8463-287645-0007_adv_x/wav_x_adv_i8_0.05728360185675498.wav,0.05728360185675498
245074,1580-141083-0017-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1580/141083/1580-141083-0017.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1580-141083-0017_adv_x/wav_x_adv_i1_0.03695009718294936.wav,0.03695009718294936
247978,1580-141084-0007-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1580/141084/1580-141084-0007.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1580-141084-0007_adv_x/wav_x_adv_i1_0.04026479233913028.wav,0.04026479233913028
248306,5683-32866-0009-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/5683/32866/5683-32866-0009.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_5683-32866-0009_adv_x/wav_x_adv_i4_0.033309246810956455.wav,0.033309246810956455
249749,7127-75946-0007-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75946/7127-75946-0007.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75946-0007_adv_x/wav_x_adv_i1_0.05035293573915711.wav,0.05035293573915711
250046,672-122797-0008-i11,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/672/122797/672-122797-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_672-122797-0008_adv_x/wav_x_adv_i11_0.04376040190666133.wav,0.04376040190666133
250993,2961-960-0020-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2961/960/2961-960-0020.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2961-960-0020_adv_x/wav_x_adv_i3_0.0357843469439714.wav,0.0357843469439714
251271,3575-170457-0040-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/3575/170457/3575-170457-0040.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_3575-170457-0040_adv_x/wav_x_adv_i2_0.03581995375172423.wav,0.03581995375172423
253161,1188-133604-0009-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1188/133604/1188-133604-0009.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1188-133604-0009_adv_x/wav_x_adv_i2_0.03673658810842734.wav,0.03673658810842734
257167,2300-131720-0019-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2300/131720/2300-131720-0019.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2300-131720-0019_adv_x/wav_x_adv_i4_0.03362856484191869.wav,0.03362856484191869
258447,5683-32879-0013-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/5683/32879/5683-32879-0013.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_5683-32879-0013_adv_x/wav_x_adv_i4_0.04594436512933147.wav,0.04594436512933147
258825,8455-210777-0001-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0001.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0001_adv_x/wav_x_adv_i5_0.04079322313223073.wav,0.04079322313223073
260197,6829-68771-0005-i6,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0005.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0005_adv_x/wav_x_adv_i6_0.04102009724418997.wav,0.04102009724418997
261940,121-127105-0036-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/121/127105/121-127105-0036.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_121-127105-0036_adv_x/wav_x_adv_i1_0.03178256292040299.wav,0.03178256292040299
263636,1089-134691-0013-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1089/134691/1089-134691-0013.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1089-134691-0013_adv_x/wav_x_adv_i4_0.03235025210825334.wav,0.03235025210825334
265049,672-122797-0063-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/672/122797/672-122797-0063.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_672-122797-0063_adv_x/wav_x_adv_i2_0.03343979395821986.wav,0.03343979395821986
265629,8224-274384-0009-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8224/274384/8224-274384-0009.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8224-274384-0009_adv_x/wav_x_adv_i2_0.05127891708924685.wav,0.05127891708924685
266005,5683-32879-0017-i7,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/5683/32879/5683-32879-0017.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_5683-32879-0017_adv_x/wav_x_adv_i7_0.03490525136926858.wav,0.03490525136926858
267016,4446-2275-0019-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2275/4446-2275-0019.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2275-0019_adv_x/wav_x_adv_i2_0.047035343422813236.wav,0.047035343422813236
268824,672-122797-0000-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/672/122797/672-122797-0000.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_672-122797-0000_adv_x/wav_x_adv_i3_0.06202331984997456.wav,0.06202331984997456
270341,1320-122617-0000-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1320/122617/1320-122617-0000.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1320-122617-0000_adv_x/wav_x_adv_i2_0.03930895475095598.wav,0.03930895475095598
272053,2094-142345-0000-i27,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0000.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0000_adv_x/wav_x_adv_i27_0.050804460521762254.wav,0.050804460521762254
272366,2094-142345-0000-i26,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0000.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0000_adv_x/wav_x_adv_i26_0.0402384421054223.wav,0.0402384421054223
273208,2094-142345-0048-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0048.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0048_adv_x/wav_x_adv_i3_0.05287164737894406.wav,0.05287164737894406
275398,2300-131720-0004-i6,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2300/131720/2300-131720-0004.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2300-131720-0004_adv_x/wav_x_adv_i6_0.051959840817375286.wav,0.051959840817375286
276073,1580-141083-0033-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1580/141083/1580-141083-0033.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1580-141083-0033_adv_x/wav_x_adv_i5_0.06145645503322821.wav,0.06145645503322821
276179,1580-141083-0033-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1580/141083/1580-141083-0033.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1580-141083-0033_adv_x/wav_x_adv_i3_0.04595435487781317.wav,0.04595435487781317
276432,1580-141083-0033-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1580/141083/1580-141083-0033.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1580-141083-0033_adv_x/wav_x_adv_i4_0.050531193660175514.wav,0.050531193660175514
277051,1580-141083-0042-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1580/141083/1580-141083-0042.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1580-141083-0042_adv_x/wav_x_adv_i2_0.04349583619133077.wav,0.04349583619133077
279576,6829-68769-0037-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68769/6829-68769-0037.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68769-0037_adv_x/wav_x_adv_i1_0.04473102735063595.wav,0.04473102735063595
281577,2961-960-0009-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2961/960/2961-960-0009.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2961-960-0009_adv_x/wav_x_adv_i3_0.04826024817328896.wav,0.04826024817328896
282734,8463-294828-0014-i6,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8463/294828/8463-294828-0014.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8463-294828-0014_adv_x/wav_x_adv_i6_0.048120872343685554.wav,0.048120872343685554
282768,8463-294828-0014-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8463/294828/8463-294828-0014.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8463-294828-0014_adv_x/wav_x_adv_i5_0.03619546504458417.wav,0.03619546504458417
286030,8224-274381-0009-i7,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8224/274381/8224-274381-0009.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8224-274381-0009_adv_x/wav_x_adv_i7_0.05228581365571588.wav,0.05228581365571588
289873,8455-210777-0022-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0022.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0022_adv_x/wav_x_adv_i4_0.04474629557260834.wav,0.04474629557260834
292560,8463-294828-0032-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8463/294828/8463-294828-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8463-294828-0032_adv_x/wav_x_adv_i4_0.06149806361628865.wav,0.06149806361628865
294896,3729-6852-0020-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/3729/6852/3729-6852-0020.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_3729-6852-0020_adv_x/wav_x_adv_i3_0.04658459253754492.wav,0.04658459253754492
295544,2094-142345-0043-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0043.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0043_adv_x/wav_x_adv_i5_0.045289348453648376.wav,0.045289348453648376
298364,4970-29095-0038-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4970/29095/4970-29095-0038.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4970-29095-0038_adv_x/wav_x_adv_i2_0.051386431400532735.wav,0.051386431400532735
300383,2300-131720-0001-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2300/131720/2300-131720-0001.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2300-131720-0001_adv_x/wav_x_adv_i4_0.039285854513138076.wav,0.039285854513138076
302237,3575-170457-0023-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/3575/170457/3575-170457-0023.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_3575-170457-0023_adv_x/wav_x_adv_i4_0.03129744540585621.wav,0.03129744540585621
303572,7729-102255-0037-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7729/102255/7729-102255-0037.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7729-102255-0037_adv_x/wav_x_adv_i3_0.046600052042739745.wav,0.046600052042739745
304104,2094-142345-0038-i13,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0038.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0038_adv_x/wav_x_adv_i13_0.04440400843723659.wav,0.04440400843723659
304421,2094-142345-0038-i12,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0038.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0038_adv_x/wav_x_adv_i12_0.032282120731913104.wav,0.032282120731913104
305047,2961-960-0013-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2961/960/2961-960-0013.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2961-960-0013_adv_x/wav_x_adv_i3_0.053613989831409074.wav,0.053613989831409074
306194,672-122797-0071-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/672/122797/672-122797-0071.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_672-122797-0071_adv_x/wav_x_adv_i5_0.04544334525902756.wav,0.04544334525902756
307038,1284-1180-0014-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1284/1180/1284-1180-0014.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1284-1180-0014_adv_x/wav_x_adv_i1_0.041979070380608545.wav,0.041979070380608545
308586,3575-170457-0052-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/3575/170457/3575-170457-0052.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_3575-170457-0052_adv_x/wav_x_adv_i1_0.03487593196613527.wav,0.03487593196613527
309030,1221-135767-0021-i13,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135767/1221-135767-0021.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135767-0021_adv_x/wav_x_adv_i13_0.04944902228517788.wav,0.04944902228517788
309269,1221-135767-0021-i12,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135767/1221-135767-0021.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135767-0021_adv_x/wav_x_adv_i12_0.04719570095186463.wav,0.04719570095186463
309357,1221-135767-0021-i10,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135767/1221-135767-0021.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135767-0021_adv_x/wav_x_adv_i10_0.033239778020005765.wav,0.033239778020005765
309416,1221-135767-0021-i11,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135767/1221-135767-0021.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135767-0021_adv_x/wav_x_adv_i11_0.04013641914965906.wav,0.04013641914965906
310302,1221-135766-0005-i32,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135766/1221-135766-0005.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135766-0005_adv_x/wav_x_adv_i32_0.059783982764429165.wav,0.059783982764429165
310388,1221-135766-0005-i31,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135766/1221-135766-0005.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135766-0005_adv_x/wav_x_adv_i31_0.050123339845501366.wav,0.050123339845501366
310424,1221-135766-0005-i30,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135766/1221-135766-0005.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135766-0005_adv_x/wav_x_adv_i30_0.03969118835590654.wav,0.03969118835590654
310490,1221-135766-0005-i29,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1221/135766/1221-135766-0005.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1221-135766-0005_adv_x/wav_x_adv_i29_0.03139007888683625.wav,0.03139007888683625
311657,8455-210777-0066-i1,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0066.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0066_adv_x/wav_x_adv_i1_0.05612418172404935.wav,0.05612418172404935
